Date,Salesrep key,Product key,Customer key,Location key,Units sold
03/01/2016,76,12,45,6,14
03/01/2016,63,18,30,8,18
03/01/2016,31,31,45,5,12
03/01/2016,41,20,42,25,18
03/01/2016,49,83,25,1,16
03/01/2016,32,57,23,13,11
03/01/2016,59,51,19,13,10
03/01/2016,26,47,58,22,13
03/01/2016,54,87,16,17,17
03/01/2016,10,19,12,12,12
03/01/2016,72,61,28,15,13
03/01/2016,62,62,47,3,14
03/01/2016,51,29,37,3,10
03/01/2016,21,46,57,1,10
03/01/2016,49,29,23,5,13
03/01/2016,15,9,38,15,16
03/01/2016,33,78,44,14,16
03/01/2016,70,14,40,14,11
03/01/2016,82,13,60,26,17
03/01/2016,78,20,9,21,12
03/01/2016,9,67,18,22,13
03/01/2016,77,69,34,24,14
03/01/2016,35,13,40,14,12
03/01/2016,82,32,9,6,17
03/01/2016,64,7,59,6,14
03/01/2016,50,22,36,9,12
03/01/2016,16,14,4,15,11
03/01/2016,31,48,59,2,18
03/01/2016,48,25,41,16,16
03/01/2016,53,1,43,19,12
03/01/2016,48,57,1,8,11
03/01/2016,18,29,58,9,14
03/01/2016,69,79,50,13,14
03/01/2016,84,57,11,5,12
03/01/2016,47,39,17,22,18
03/01/2016,32,27,39,6,10
03/01/2016,11,81,36,12,10
03/01/2016,7,4,1,7,10
03/01/2016,23,36,39,18,17
03/01/2016,30,52,27,16,10
03/01/2016,17,85,45,6,14
03/01/2016,24,71,50,17,17
03/01/2016,25,54,15,13,12
03/01/2016,23,72,41,2,13
03/01/2016,84,48,58,6,14
03/01/2016,31,30,2,2,16
03/01/2016,5,70,46,14,11
03/01/2016,23,84,31,13,10
03/01/2016,52,60,57,13,10
03/01/2016,2,17,17,20,16
03/01/2016,52,18,5,1,12
03/01/2016,46,2,39,12,18
03/01/2016,23,37,12,1,12
03/01/2016,14,70,4,8,16
03/01/2016,72,39,9,20,10
03/01/2016,24,43,14,19,15
03/01/2016,4,4,33,22,13
03/01/2016,80,52,15,14,11
03/01/2016,54,71,57,22,18
03/01/2016,36,73,4,26,15
03/01/2016,2,44,21,6,18
03/01/2016,72,64,18,4,14
03/01/2016,67,56,34,6,18
03/01/2016,83,16,54,21,11
03/01/2016,74,45,30,1,18
03/01/2016,59,1,60,19,12
03/01/2016,24,50,3,8,18
03/01/2016,9,88,5,2,14
03/01/2016,12,56,16,23,10
03/01/2016,5,12,55,4,14
03/01/2016,75,52,54,1,10
03/01/2016,31,53,6,3,13
03/01/2016,9,85,23,3,15
03/01/2016,85,9,17,21,10
03/01/2016,12,37,56,16,10
03/01/2016,52,24,12,17,12
03/01/2016,21,53,59,21,12
03/01/2016,20,28,55,3,17
03/01/2016,65,57,20,14,16
03/01/2016,28,30,53,7,11
03/01/2016,8,49,19,24,15
03/01/2016,42,64,26,7,11
03/01/2016,76,32,44,10,12
03/01/2016,32,1,20,6,18
03/01/2016,17,26,41,8,10
03/01/2016,73,38,29,25,14
03/01/2016,48,35,11,16,13
03/01/2016,84,81,27,8,15
03/01/2016,75,44,12,23,11
03/01/2016,33,17,40,19,16
03/01/2016,37,30,19,12,15
03/01/2016,2,6,53,26,17
03/01/2016,2,72,34,22,16
03/01/2016,57,14,21,25,14
03/01/2016,13,17,28,4,15
03/01/2016,58,74,47,18,15
03/01/2016,57,44,43,7,12
03/01/2016,54,88,31,1,17
03/01/2016,55,72,11,23,18
03/01/2016,8,30,50,4,15
03/01/2016,38,21,54,22,12
03/01/2016,44,18,45,12,13
03/01/2016,14,33,16,9,15
03/01/2016,21,61,50,22,18
03/01/2016,61,61,30,14,18
03/01/2016,11,46,15,3,16
03/01/2016,48,22,58,5,16
03/01/2016,6,48,12,14,11
03/01/2016,22,85,52,4,10
03/01/2016,32,4,4,13,12
03/01/2016,13,82,33,3,13
03/01/2016,15,38,12,7,12
03/01/2016,39,64,53,16,12
03/01/2016,20,71,50,1,15
03/01/2016,15,5,59,9,15
03/01/2016,8,22,22,9,11
03/01/2016,19,79,33,12,15
03/01/2016,61,56,40,5,17
03/01/2016,85,79,29,3,11
03/01/2016,62,74,9,15,13
03/01/2016,17,27,24,4,13
03/01/2016,61,3,40,5,16
03/01/2016,20,6,9,24,16
03/01/2016,49,65,57,10,10
03/01/2016,34,24,8,14,14
03/01/2016,79,22,45,5,12
03/01/2016,14,72,9,9,18
03/01/2016,65,76,9,16,18
03/01/2016,60,72,35,20,11
03/01/2016,58,65,7,15,11
03/01/2016,63,6,52,1,18
03/01/2016,71,8,31,12,17
03/01/2016,64,80,50,17,18
03/01/2016,59,49,49,5,15
03/01/2016,74,8,22,7,13
03/01/2016,54,67,11,17,17
03/01/2016,83,78,33,1,13
03/01/2016,46,49,53,23,14
03/01/2016,78,5,15,18,10
03/01/2016,40,68,29,23,16
03/01/2016,64,8,10,6,14
03/01/2016,74,36,46,25,21
03/01/2016,22,78,19,22,22
03/01/2016,42,20,5,9,24
03/01/2016,35,39,57,8,25
03/01/2016,55,25,43,4,25
03/01/2016,62,3,20,6,25
03/01/2016,35,17,12,3,23
03/01/2016,9,83,3,1,17
03/01/2016,60,38,4,18,20
03/01/2016,46,30,20,25,20
03/01/2016,5,50,1,24,20
03/01/2016,15,41,59,11,24
03/01/2016,3,51,36,7,16
03/01/2016,68,47,5,6,22
03/01/2016,74,15,14,16,19
03/01/2016,12,32,11,16,22
03/01/2016,66,40,59,24,17
03/01/2016,34,25,28,7,19
03/01/2016,54,38,15,4,23
03/01/2016,33,37,30,3,20
03/01/2016,49,70,23,20,22
03/01/2016,55,70,7,18,23
03/01/2016,28,5,36,5,22
03/01/2016,31,42,8,10,20
03/01/2016,26,20,48,6,20
03/01/2016,4,46,10,24,19
03/01/2016,33,38,32,19,17
03/01/2016,72,78,50,22,18
03/01/2016,63,29,29,8,18
03/01/2016,67,87,47,7,18
03/01/2016,84,7,57,9,18
03/01/2016,50,29,52,15,24
03/01/2016,31,20,6,17,16
03/01/2016,46,60,38,3,21
03/01/2016,23,51,43,2,17
03/01/2016,14,21,23,24,26
03/01/2016,47,82,1,20,19
03/01/2016,46,86,8,26,19
03/01/2016,40,70,60,21,23
03/01/2016,23,39,33,24,24
03/01/2016,51,87,53,21,24
03/01/2016,35,54,17,16,24
03/01/2016,55,34,1,22,22
03/01/2016,41,67,25,9,23
03/01/2016,84,28,48,14,25
03/01/2016,61,6,4,13,18
03/01/2016,62,48,45,26,23
03/01/2016,5,35,25,9,18
03/01/2016,16,53,14,10,23
03/01/2016,7,84,28,17,22
03/01/2016,39,9,45,17,20
03/01/2016,11,72,21,25,18
03/01/2016,1,62,35,3,19
03/01/2016,32,5,51,20,19
03/01/2016,61,44,43,24,16
03/01/2016,5,35,10,11,22
03/01/2016,85,17,47,21,16
03/01/2016,17,56,59,2,16
03/01/2016,59,88,58,19,20
03/01/2016,60,71,42,16,20
03/01/2016,8,6,8,13,23
03/01/2016,52,79,54,25,18
03/01/2016,9,83,4,18,24
03/01/2016,5,46,49,3,17
03/01/2016,20,4,19,10,21
03/01/2016,74,70,6,12,21
03/01/2016,28,38,43,14,22
03/01/2016,48,81,29,9,23
03/01/2016,68,2,31,26,23
03/01/2016,85,83,51,23,17
03/01/2016,43,82,20,10,17
03/01/2016,28,3,45,6,18
03/01/2016,81,60,38,22,21
03/01/2016,4,2,54,12,24
03/01/2016,62,15,53,5,22
03/01/2016,41,8,7,21,20
03/01/2016,56,28,16,4,22
03/01/2016,39,74,7,20,18
03/01/2016,37,74,9,15,26
03/01/2016,5,75,41,17,24
03/01/2016,78,19,25,13,18
03/01/2016,33,21,25,25,22
03/01/2016,36,73,48,8,21
03/01/2016,51,80,1,14,17
03/01/2016,3,79,49,26,17
03/01/2016,59,83,34,3,25
03/01/2016,8,26,20,2,20
03/01/2016,31,37,8,4,18
03/01/2016,59,24,1,17,24
03/01/2016,38,35,48,1,21
03/01/2016,17,40,14,23,22
03/01/2016,25,51,47,2,25
03/01/2016,28,32,41,9,21
03/01/2016,20,17,1,22,22
03/01/2016,41,7,4,6,18
03/01/2016,51,46,34,7,16
03/01/2016,57,22,44,5,19
03/01/2016,55,63,4,17,18
03/01/2016,29,4,47,11,18
03/01/2016,19,50,54,21,20
03/01/2016,8,43,25,17,22
03/01/2016,75,56,43,16,25
03/01/2016,19,33,17,13,17
03/01/2016,11,63,32,12,22
03/01/2016,58,81,11,18,19
03/01/2016,26,55,48,9,25
03/01/2016,6,26,25,18,21
03/01/2016,74,43,17,2,18
03/01/2016,5,19,25,18,20
03/01/2016,10,75,6,11,22
03/01/2016,71,83,33,2,21
03/01/2016,13,47,33,23,18
03/01/2016,6,38,19,5,25
03/01/2016,54,69,49,2,24
03/01/2016,50,54,47,20,22
03/01/2016,22,24,42,2,23
03/01/2016,38,22,60,18,22
03/01/2016,19,11,42,16,22
03/01/2016,68,44,44,21,22
03/01/2016,1,11,12,10,19
03/01/2016,26,36,24,21,17
03/01/2016,37,72,32,18,23
03/01/2016,37,56,17,16,26
03/01/2016,25,31,53,18,16
03/01/2016,7,72,24,15,16
03/01/2016,77,84,15,16,23
03/01/2016,13,66,20,16,15
03/01/2016,1,39,22,1,25
03/01/2016,51,34,53,20,17
03/01/2016,18,60,18,13,23
03/01/2016,63,47,3,26,22
03/01/2016,62,76,36,18,19
03/01/2016,63,10,42,21,19
03/01/2016,71,27,37,13,25
03/01/2016,75,60,46,17,22
03/01/2016,2,24,3,15,26
03/01/2016,6,2,10,3,15
03/01/2016,85,81,34,19,22
03/01/2016,73,60,59,14,15
03/01/2016,78,10,60,9,24
03/01/2016,52,53,18,13,18
03/01/2016,40,41,29,14,22
03/01/2016,46,65,12,26,20
03/01/2016,39,47,56,17,20
03/01/2016,81,10,31,22,22
03/01/2016,2,63,58,14,23
03/01/2016,29,16,2,5,19
03/01/2016,31,8,4,5,22
03/01/2016,10,14,38,11,22
03/01/2016,79,73,27,21,23
03/01/2016,65,60,54,8,19
03/01/2016,1,22,7,26,18
03/01/2016,36,58,26,7,19
03/01/2016,74,76,53,16,20
03/01/2016,26,20,48,10,25
03/01/2016,40,34,27,21,18
03/01/2016,61,82,47,4,19
03/01/2016,31,37,58,20,19
03/01/2016,41,85,12,21,18
03/01/2016,16,53,59,15,20
03/01/2016,20,31,18,12,20
03/01/2016,4,17,43,16,22
03/01/2016,30,56,18,13,19
03/01/2016,55,56,60,3,25
03/01/2016,12,32,50,24,23
03/01/2016,21,25,31,1,20
03/01/2016,3,63,9,22,23
03/01/2016,42,80,57,1,25
03/01/2016,44,7,30,4,16
03/01/2016,9,83,50,26,15
03/01/2016,80,35,45,24,24
03/01/2016,70,22,54,23,22
03/01/2016,73,65,5,23,23
03/01/2016,34,50,29,24,26
03/01/2016,78,34,8,1,21
03/01/2016,11,67,40,5,25
03/01/2016,75,64,4,20,25
03/01/2016,32,69,19,14,18
03/01/2016,38,70,15,24,18
03/01/2016,63,73,7,3,19
03/01/2016,83,87,1,16,21
03/01/2016,5,61,39,5,16
03/01/2016,49,15,21,5,22
03/01/2016,20,59,1,9,22
03/01/2016,3,87,50,18,19
03/01/2016,70,60,7,2,16
03/01/2016,37,4,50,10,21
03/01/2016,16,27,39,11,23
03/01/2016,66,67,39,19,22
03/01/2016,3,17,33,21,22
03/01/2016,75,47,11,4,24
03/01/2016,26,32,38,18,25
03/01/2016,5,12,56,22,18
03/01/2016,12,16,50,11,16
03/01/2016,52,84,7,10,16
03/01/2016,40,77,14,19,21
03/01/2016,40,45,1,9,23
03/01/2016,45,26,56,20,24
03/01/2016,36,20,23,21,25
03/01/2016,44,21,9,19,22
03/01/2016,78,26,19,2,23
03/01/2016,57,39,56,9,18
03/01/2016,2,50,57,8,26
04/01/2016,46,29,33,7,17
04/01/2016,12,1,25,26,16
04/01/2016,33,46,37,1,17
04/01/2016,44,87,24,8,18
04/01/2016,69,31,34,6,17
04/01/2016,16,62,14,11,11
04/01/2016,16,28,7,7,12
04/01/2016,82,19,46,8,14
04/01/2016,49,20,22,21,18
04/01/2016,49,14,16,9,17
04/01/2016,15,35,16,12,18
04/01/2016,52,85,40,12,10
04/01/2016,31,5,55,5,13
04/01/2016,77,35,52,6,18
04/01/2016,46,59,56,15,12
04/01/2016,84,23,56,21,18
04/01/2016,3,51,33,19,13
04/01/2016,9,18,30,4,18
04/01/2016,63,74,21,16,11
04/01/2016,34,9,54,22,10
04/01/2016,36,50,18,2,17
04/01/2016,14,19,6,4,12
04/01/2016,79,68,13,7,15
04/01/2016,72,37,13,21,13
04/01/2016,22,2,23,3,11
04/01/2016,9,84,24,7,14
04/01/2016,13,33,44,6,10
04/01/2016,4,33,42,3,16
04/01/2016,67,57,34,22,12
04/01/2016,2,54,56,3,16
04/01/2016,79,79,22,25,18
04/01/2016,74,69,56,7,12
04/01/2016,37,70,31,1,14
04/01/2016,14,68,12,25,13
04/01/2016,21,25,17,3,12
04/01/2016,32,5,3,17,18
04/01/2016,18,69,21,22,12
04/01/2016,18,68,29,16,12
04/01/2016,72,50,58,6,14
04/01/2016,68,49,10,22,12
04/01/2016,58,32,54,24,13
04/01/2016,55,76,42,1,10
04/01/2016,9,35,7,3,10
04/01/2016,79,73,10,6,11
04/01/2016,21,20,60,23,15
04/01/2016,18,35,26,7,13
04/01/2016,55,86,53,20,17
04/01/2016,33,16,58,7,18
04/01/2016,67,66,38,17,16
04/01/2016,17,8,17,25,18
04/01/2016,55,71,1,18,15
04/01/2016,11,57,47,13,14
04/01/2016,65,21,43,2,12
04/01/2016,28,48,41,22,15
04/01/2016,77,69,4,9,14
04/01/2016,59,44,48,15,10
04/01/2016,24,88,10,13,17
04/01/2016,43,19,24,8,13
04/01/2016,74,60,25,26,10
04/01/2016,40,66,39,26,13
04/01/2016,71,20,38,21,16
04/01/2016,7,40,15,23,16
04/01/2016,4,73,53,11,10
04/01/2016,73,56,57,4,16
04/01/2016,76,29,35,7,17
04/01/2016,51,41,41,23,12
04/01/2016,73,42,60,25,15
04/01/2016,46,77,5,2,13
04/01/2016,46,24,21,24,11
04/01/2016,10,67,4,8,16
04/01/2016,45,50,32,13,15
04/01/2016,43,15,7,20,11
04/01/2016,41,82,36,18,10
04/01/2016,56,18,14,10,12
04/01/2016,15,30,40,3,11
04/01/2016,67,67,7,3,17
04/01/2016,47,78,28,4,15
04/01/2016,66,59,42,25,11
04/01/2016,56,40,16,15,16
04/01/2016,71,30,57,17,15
04/01/2016,83,25,38,24,16
04/01/2016,76,18,5,5,14
04/01/2016,22,39,48,26,15
04/01/2016,50,3,50,10,16
04/01/2016,2,76,23,11,16
04/01/2016,3,63,56,15,15
04/01/2016,16,37,28,2,16
04/01/2016,71,50,24,7,18
04/01/2016,68,71,34,24,17
04/01/2016,81,14,32,19,17
04/01/2016,22,37,22,23,16
04/01/2016,65,67,52,22,16
04/01/2016,84,20,1,14,15
04/01/2016,1,41,47,23,10
04/01/2016,35,44,51,17,18
04/01/2016,64,24,56,14,12
04/01/2016,23,19,22,25,13
04/01/2016,66,88,31,20,11
04/01/2016,45,83,32,10,10
04/01/2016,44,84,50,8,14
04/01/2016,24,14,29,24,14
04/01/2016,61,50,27,19,18
04/01/2016,77,10,53,1,13
04/01/2016,13,30,30,1,13
04/01/2016,79,78,38,2,16
04/01/2016,48,64,5,10,11
04/01/2016,32,58,2,26,12
04/01/2016,49,67,40,17,17
04/01/2016,77,70,29,21,13
04/01/2016,22,76,1,12,15
04/01/2016,75,30,39,2,12
04/01/2016,34,77,15,7,15
04/01/2016,36,51,1,10,14
04/01/2016,84,22,24,16,14
04/01/2016,61,60,37,26,16
04/01/2016,16,53,25,1,11
04/01/2016,47,6,16,12,17
04/01/2016,58,78,44,2,13
04/01/2016,70,88,18,12,14
04/01/2016,39,30,31,15,15
04/01/2016,6,22,3,8,16
04/01/2016,85,35,2,9,14
04/01/2016,64,74,15,23,15
04/01/2016,40,20,20,2,15
04/01/2016,81,23,21,3,13
04/01/2016,43,81,50,10,11
04/01/2016,44,51,58,15,18
04/01/2016,1,10,4,17,13
04/01/2016,76,28,3,26,11
04/01/2016,57,47,18,10,18
04/01/2016,38,86,1,2,11
04/01/2016,17,87,16,20,16
04/01/2016,18,79,10,10,13
04/01/2016,41,80,8,8,16
04/01/2016,63,72,24,15,10
04/01/2016,17,84,43,23,14
04/01/2016,28,66,31,6,17
04/01/2016,63,40,19,5,14
04/01/2016,82,16,8,21,15
04/01/2016,65,80,36,24,12
04/01/2016,43,15,50,9,17
04/01/2016,47,43,52,8,17
04/01/2016,84,16,23,9,16
04/01/2016,59,53,16,1,18
04/01/2016,10,15,22,20,10
04/01/2016,15,17,54,5,18
04/01/2016,25,57,18,15,17
04/01/2016,75,9,2,8,14
04/01/2016,21,81,41,22,10
04/01/2016,53,41,24,23,15
04/01/2016,49,19,56,21,18
04/01/2016,54,47,57,5,11
04/01/2016,33,36,57,8,18
04/01/2016,6,1,35,7,15
04/01/2016,8,13,37,14,13
04/01/2016,76,40,42,8,16
04/01/2016,85,72,57,13,17
04/01/2016,24,7,5,11,11
04/01/2016,24,58,36,8,15
04/01/2016,23,31,21,22,11
04/01/2016,81,39,22,6,18
04/01/2016,2,42,22,26,15
04/01/2016,52,56,7,8,14
04/01/2016,69,70,55,25,11
04/01/2016,53,30,44,18,16
04/01/2016,80,22,5,5,10
04/01/2016,37,24,1,4,17
04/01/2016,72,70,22,26,18
04/01/2016,30,27,36,17,13
04/01/2016,12,6,42,15,11
04/01/2016,28,3,11,20,11
04/01/2016,16,83,5,3,12
04/01/2016,24,19,41,15,11
04/01/2016,57,45,15,26,17
04/01/2016,55,22,35,15,14
04/01/2016,46,32,12,25,16
04/01/2016,30,45,9,14,17
04/01/2016,80,66,42,23,12
04/01/2016,25,61,15,25,14
04/01/2016,84,24,29,25,15
04/01/2016,37,4,11,14,15
04/01/2016,43,20,3,19,15
04/01/2016,4,44,60,14,12
04/01/2016,45,74,23,23,14
04/01/2016,32,41,30,24,14
04/01/2016,59,8,22,26,16
04/01/2016,84,37,17,26,11
04/01/2016,44,29,57,12,18
04/01/2016,49,6,46,4,10
04/01/2016,83,84,55,12,13
04/01/2016,43,56,14,7,11
04/01/2016,9,74,25,8,16
04/01/2016,42,14,38,23,10
04/01/2016,40,28,53,17,12
04/01/2016,68,59,49,5,13
04/01/2016,50,73,28,8,18
04/01/2016,27,73,20,12,10
04/01/2016,33,69,15,1,17
04/01/2016,22,76,49,3,15
04/01/2016,42,62,12,20,16
04/01/2016,10,32,29,16,16
04/01/2016,46,64,2,3,15
04/01/2016,74,16,54,26,16
04/01/2016,64,56,12,11,10
04/01/2016,11,64,49,3,15
04/01/2016,60,71,5,3,22
04/01/2016,55,23,45,11,24
04/01/2016,42,88,9,11,17
04/01/2016,34,70,31,10,20
04/01/2016,68,60,20,18,22
04/01/2016,45,32,54,5,22
04/01/2016,65,8,33,12,23
04/01/2016,79,65,46,9,19
04/01/2016,26,63,36,11,21
04/01/2016,64,68,25,25,20
04/01/2016,47,76,49,16,19
04/01/2016,42,36,23,17,19
04/01/2016,40,72,17,11,21
04/01/2016,65,70,34,22,25
04/01/2016,56,38,16,20,23
04/01/2016,48,24,27,14,21
04/01/2016,41,36,50,22,17
04/01/2016,19,67,7,22,24
04/01/2016,79,70,2,15,17
04/01/2016,1,54,36,18,19
04/01/2016,62,54,30,1,21
04/01/2016,30,79,4,8,17
04/01/2016,6,40,19,11,26
04/01/2016,82,48,41,11,23
04/01/2016,77,72,1,4,22
04/01/2016,27,85,21,9,23
04/01/2016,35,44,6,17,21
04/01/2016,28,51,5,25,23
04/01/2016,68,12,51,10,22
04/01/2016,23,10,46,4,23
04/01/2016,69,62,7,19,18
04/01/2016,5,65,10,7,22
04/01/2016,48,57,38,18,23
04/01/2016,30,26,33,2,17
04/01/2016,73,35,60,13,23
04/01/2016,29,30,2,26,17
04/01/2016,4,7,28,2,21
04/01/2016,3,72,52,1,22
04/01/2016,61,65,40,23,21
04/01/2016,6,29,10,21,24
04/01/2016,13,51,16,5,15
04/01/2016,77,21,42,16,22
04/01/2016,60,62,1,14,26
04/01/2016,37,12,52,18,18
04/01/2016,54,56,27,18,25
04/01/2016,48,70,41,17,18
04/01/2016,31,73,57,26,23
04/01/2016,80,9,52,19,22
04/01/2016,38,11,41,6,17
04/01/2016,37,84,39,10,19
04/01/2016,19,41,23,2,19
04/01/2016,39,62,36,4,20
04/01/2016,72,67,20,26,24
04/01/2016,41,40,11,21,22
04/01/2016,37,33,45,19,20
04/01/2016,63,81,42,24,23
04/01/2016,3,46,22,2,26
04/01/2016,51,58,1,25,22
04/01/2016,74,22,58,4,23
04/01/2016,25,8,23,22,25
04/01/2016,14,18,50,3,21
04/01/2016,6,86,57,7,19
04/01/2016,81,75,26,17,23
04/01/2016,19,51,36,6,21
04/01/2016,51,7,49,1,18
04/01/2016,81,17,17,15,16
04/01/2016,15,75,57,7,23
04/01/2016,56,33,37,1,23
04/01/2016,53,32,48,21,23
04/01/2016,37,26,32,19,17
04/01/2016,5,76,42,6,20
04/01/2016,11,80,22,18,25
04/01/2016,64,70,30,7,24
04/01/2016,73,80,27,18,21
04/01/2016,41,73,45,4,18
04/01/2016,74,82,34,2,21
04/01/2016,20,79,27,3,22
04/01/2016,45,65,3,3,20
04/01/2016,74,23,7,10,20
04/01/2016,12,30,41,5,21
04/01/2016,33,58,21,2,19
04/01/2016,42,21,13,26,22
04/01/2016,62,28,40,22,15
04/01/2016,33,50,11,23,21
04/01/2016,47,23,52,12,24
04/01/2016,71,71,57,1,17
04/01/2016,60,40,9,16,16
04/01/2016,53,34,21,8,24
04/01/2016,35,25,10,12,21
04/01/2016,14,5,10,3,23
04/01/2016,52,20,56,20,19
04/01/2016,84,70,22,5,19
04/01/2016,49,55,11,4,18
04/01/2016,57,84,60,4,23
04/01/2016,14,88,25,20,26
04/01/2016,24,67,10,18,20
04/01/2016,19,14,35,10,15
04/01/2016,71,41,32,1,21
04/01/2016,33,68,46,16,17
04/01/2016,42,77,3,3,16
04/01/2016,39,54,9,16,17
04/01/2016,30,84,57,12,15
04/01/2016,55,20,36,4,23
04/01/2016,59,27,38,2,19
04/01/2016,13,13,14,20,20
04/01/2016,80,5,15,19,26
04/01/2016,50,30,57,20,25
04/01/2016,74,57,50,26,23
04/01/2016,10,3,15,18,18
04/01/2016,74,59,16,10,23
04/01/2016,8,53,24,10,18
04/01/2016,7,32,56,4,22
04/01/2016,54,4,23,8,18
04/01/2016,56,86,26,12,21
04/01/2016,14,60,46,12,18
04/01/2016,48,5,55,10,22
04/01/2016,38,81,22,6,26
04/01/2016,71,60,50,18,26
04/01/2016,71,21,15,1,20
04/01/2016,13,34,18,22,24
04/01/2016,62,12,17,20,21
04/01/2016,58,31,2,26,19
04/01/2016,64,20,56,4,23
04/01/2016,51,74,52,20,20
04/01/2016,38,53,16,19,23
04/01/2016,32,59,22,5,20
04/01/2016,70,65,19,26,23
04/01/2016,20,44,22,22,23
04/01/2016,8,19,45,10,18
04/01/2016,19,41,54,12,19
04/01/2016,73,56,9,11,19
04/01/2016,65,31,17,24,20
04/01/2016,66,43,33,21,24
04/01/2016,5,33,32,10,23
04/01/2016,52,23,8,11,22
04/01/2016,84,32,34,15,26
04/01/2016,8,67,11,6,19
04/01/2016,58,60,19,7,20
04/01/2016,83,41,58,26,19
04/01/2016,69,48,4,15,23
04/01/2016,68,15,16,2,23
04/01/2016,8,9,6,4,21
04/01/2016,61,38,46,1,19
04/01/2016,32,86,46,1,16
04/01/2016,72,56,18,24,26
04/01/2016,73,43,32,6,17
04/01/2016,15,11,11,11,23
04/01/2016,23,73,29,23,17
04/01/2016,2,4,51,11,23
04/01/2016,84,87,11,26,21
04/01/2016,37,44,40,6,18
04/01/2016,52,79,18,2,24
04/01/2016,72,34,34,8,22
04/01/2016,19,64,29,18,15
04/01/2016,77,23,56,17,21
04/01/2016,50,68,57,17,19
04/01/2016,75,70,31,7,16
04/01/2016,81,49,11,19,23
04/01/2016,68,42,36,10,16
04/01/2016,59,87,37,13,19
04/01/2016,57,13,16,19,22
04/01/2016,18,59,36,11,19
04/01/2016,58,8,54,12,24
04/01/2016,2,42,25,20,26
04/01/2016,25,25,35,3,21
04/01/2016,27,5,13,13,25
04/01/2016,10,23,29,7,24
04/01/2016,24,24,20,13,19
04/01/2016,46,28,1,11,17
04/01/2016,55,21,30,8,22
04/01/2016,51,76,33,5,26
04/01/2016,83,59,18,26,21
04/01/2016,65,73,40,2,26
04/01/2016,75,9,53,20,22
04/01/2016,54,25,48,25,20
04/01/2016,65,2,20,25,23
04/01/2016,37,13,44,14,18
04/01/2016,58,87,3,26,22
04/01/2016,6,57,3,3,26
04/01/2016,15,62,11,22,24
04/01/2016,43,28,37,10,19
04/01/2016,54,67,19,24,16
04/01/2016,74,6,47,16,18
04/01/2016,10,47,26,18,20
04/01/2016,4,80,59,3,22
05/01/2016,73,70,14,12,14
05/01/2016,77,83,3,1,16
05/01/2016,78,36,16,2,12
05/01/2016,75,83,11,22,10
05/01/2016,26,20,35,22,16
05/01/2016,19,30,2,6,14
05/01/2016,68,74,14,19,12
05/01/2016,69,27,28,19,18
05/01/2016,75,78,38,24,11
05/01/2016,9,34,37,11,16
05/01/2016,78,61,51,8,17
05/01/2016,36,52,46,20,10
05/01/2016,45,62,1,4,18
05/01/2016,19,35,55,16,17
05/01/2016,12,50,18,8,12
05/01/2016,1,35,48,16,13
05/01/2016,34,77,8,21,14
05/01/2016,42,37,52,13,10
05/01/2016,44,33,6,21,10
05/01/2016,67,21,2,5,10
05/01/2016,51,53,9,25,13
05/01/2016,39,28,31,15,15
05/01/2016,46,17,25,23,10
05/01/2016,71,11,29,11,12
05/01/2016,6,42,30,26,18
05/01/2016,55,71,26,23,10
05/01/2016,1,39,50,24,12
05/01/2016,75,51,1,2,14
05/01/2016,59,75,4,2,11
05/01/2016,22,72,40,18,12
05/01/2016,4,67,10,25,12
05/01/2016,83,9,29,21,16
05/01/2016,2,53,5,8,10
05/01/2016,24,62,3,24,17
05/01/2016,77,74,16,19,18
05/01/2016,65,67,37,6,17
05/01/2016,74,28,13,17,16
05/01/2016,38,56,1,22,10
05/01/2016,73,49,34,6,15
05/01/2016,47,6,20,18,17
05/01/2016,44,10,51,23,17
05/01/2016,52,6,44,6,18
05/01/2016,14,83,7,4,15
05/01/2016,16,55,26,7,12
05/01/2016,74,62,32,24,16
05/01/2016,29,76,18,4,18
05/01/2016,77,16,22,11,14
05/01/2016,36,81,39,24,16
05/01/2016,2,25,26,6,16
05/01/2016,30,78,26,10,15
05/01/2016,83,82,30,16,11
05/01/2016,47,30,22,7,12
05/01/2016,59,79,31,18,17
05/01/2016,42,17,47,26,17
05/01/2016,68,49,26,24,10
05/01/2016,29,6,34,17,14
05/01/2016,57,52,35,14,17
05/01/2016,68,85,37,16,18
05/01/2016,18,42,11,12,12
05/01/2016,54,88,12,17,15
05/01/2016,63,73,23,4,18
05/01/2016,75,27,16,8,11
05/01/2016,31,67,56,12,16
05/01/2016,73,83,1,4,14
05/01/2016,81,62,25,18,14
05/01/2016,72,21,14,3,17
05/01/2016,31,38,42,19,13
05/01/2016,15,70,29,8,12
05/01/2016,61,50,32,17,18
05/01/2016,56,50,19,7,18
05/01/2016,61,70,1,11,16
05/01/2016,16,49,1,18,14
05/01/2016,11,75,13,11,17
05/01/2016,67,16,2,18,14
05/01/2016,64,59,22,5,18
05/01/2016,35,46,4,11,18
05/01/2016,80,29,57,25,14
05/01/2016,44,24,20,5,18
05/01/2016,85,51,42,3,15
05/01/2016,83,79,24,13,17
05/01/2016,14,49,57,22,10
05/01/2016,41,54,1,25,15
05/01/2016,65,85,13,2,18
05/01/2016,42,80,52,8,13
05/01/2016,68,34,60,24,10
05/01/2016,63,70,6,15,18
05/01/2016,55,63,29,1,15
